id,StartUp,Country,Year,ESG,E,S,G,Raised,distr_tk,Rating, platform ETHEREUM , kyc , whitelist , mvp , teamsize , duracao , retrictions USD , FIAT , EPI , GOVEF , POLEST , REGQ , EDBUS , PUBEXP , TERT , TEACHT , DOCT , RDEXP , HTECEXP , QINSTIT , SJOUR , DCRED , STOCMARK , DMED , DMEDIA , GDPC , CREDINAD , CONCTBANK , EASYL , VC , TAXPROFIT , TAX_REVEN , FISCALFRD , FINACIFRD , FOREIGINVEST , FOREIGDP , INTERPAY , percmath , GINI , MAKTEFF , PERCTECH , DEVCOUNT 
17691,XCENT,Netherlands,2018,0.004,0,0.004,0,0,0,0,0,0,0,1,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
11108,Libra Credit,Singapore,2018,0.011,0,0.009,0.002,26400000,0.04,2.3,1,1,1,1,22,4,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
1242,GoMineWorldｪ,Israel,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.8,-0.1,37.1,1.24631,74.9813,6.164899826,61.47687149,0,1.440919995,4.94079,22.53592256,6.313383579,12234.69,65.95199489,50.60427,1,1,42063.45313,1.2272,94.22894,4.77401638,5.236319542,18.8,31.62717281,79,70,21514500000,5.807577758,6.508178991,0,38.6,4.709013733,0,1
8596,Cryptofitnessclub,United States,2018,0.002,0,0,0.002,0,0.6,1.8,1,0,0,1,0,28,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
18462,Citowise,Estonia,2018,0.002,0,0.002,0,1240000,0.7,3.1,1,1,1,0,15,61,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
22913,Smart League,Brazil,2018,0.009,0,0.009,0,0,0.5,3.2,0,0,1,1,0,28,1,0,51.2,1.1,57.3,-0.3271396,58.59449,6.088510036,53.25735092,448533,0.257620007,1.16038,14.74391228,3.664532185,60147.96,60.21834794,47.82732,0,0,9151.381732,3.05306,79.85035,3.591715813,2.459301233,22.6,24.50141331,7.7,50,78162724370,4.077458782,24.08647671,1.97273,53.9,3.700310956,3.34955,0
2189,BioFactoryCoin,United Kingdom,2018,0.004,0.002,0.002,0,39224000,0,2.3,1,0,0,0,0,76,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2484,Florio,Netherlands,2018,0.011,0,0.009,0.002,0,0,0,1,0,0,0,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
3095,Doc Coin,Russian Federation,2018,0.004,0,0.002,0.002,0,0.7,2.8,1,0,0,0,0,30,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
4111,LYMPO,Estonia,2018,0.004,0,0.002,0.002,16857899,0.65,4.3,1,0,0,0,21,11,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
4656,AMCHART,United States,2018,0.008,0,0.006,0.002,0,0.95,3.6,1,0,0,0,2,29,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
7432,Dentix,United States,2018,0.006,0,0.004,0.002,0,0.7,2.8,1,0,0,0,4,30,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
7917,SHIVOM,United Kingdom,2018,0.004,0,0.002,0.002,35000000,0,0,1,0,0,1,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
9364,Fractal Token CrowdSale,Italy,2018,0.002,0,0,0.002,0,0.769,2.8,1,0,0,1,4,91,1,0,71,0.1,76.8,0.726119,73.2,4.255720139,64.29161835,92744,0.401259989,1.39181,7.475532102,4.82461233,71240.28,76.71659428,27.2013,1,1,34605.26273,8.38628,54.14135,3.004333496,2.257800817,16.8,31.27428885,68.2,50,44249715319,2.116080228,8.419671418,7.56075,35.2,4.338684139,1.27455,1
13912,TonerCoin,Russian Federation,2018,0.002,0,0.002,0,0,0.765,3.3,1,0,0,1,4,30,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
13926,Superfruit,Chile,2018,0.01,0.004,0.004,0.002,0,0,2.9,1,0,0,0,6,116,1,0,55.3,0.2,73.4,1.335477,72.3225,5.433169842,90.8963089,78332,0,0.35608,6.88038579,4.362686157,7121.74,116.9077037,84.2619,1,0,15888.14436,1.87201,49.57371,5.002410412,3.504281521,26.2,36.67938408,91.7,70,7759647365,2.607656422,4.041086232,1.18294,44.9,4.587777049,3.00433,0
14161,Vita,Chile,2018,0.006,0,0.006,0,0,0.9149,4.2,1,0,0,0,5,90,0,0,55.3,0.2,73.4,1.335477,72.3225,5.433169842,90.8963089,78332,0,0.35608,6.88038579,4.362686157,7121.74,116.9077037,84.2619,1,0,15888.14436,1.87201,49.57371,5.002410412,3.504281521,26.2,36.67938408,91.7,70,7759647365,2.607656422,4.041086232,1.18294,44.9,4.587777049,3.00433,0
15416,Health FX,Singapore,2018,0.004,0,0.002,0.002,0,0.65,2.8,1,1,1,1,0,22,1,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
15525,TheChampcoin Gold,United Kingdom,2018,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
16301,Tripterium T50,Cayman Islands,2018,0.011,0,0,0.011,12724751,0.87,3.8,1,1,0,0,8,77,1,1,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
17639,EyeGlob,Estonia,2018,0.006,0,0.004,0.002,1771690,0,0,1,1,1,1,0,0,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
21799,ATLANTICO NETWORK,Spain,2018,0.006,0,0.004,0.002,4920507,0,0,0,1,1,1,0,0,0,0,74.3,1.004939,64.5,0.948625,77.69995,4.178160191,91.11257172,171869,0.660179973,1.24323,6.766472703,4.57858243,54536.59,99.5733357,50.91183,1,1,30349.7521,3.68642,65.11298,3.69339323,3.495310307,10.6,20.68130054,36.1,70,55382572352,3.896176969,6.713328993,5.19562,34.7,4.451561069,3.92247,0
22707,Health Coin Net,Estonia,2018,0.006,0,0.004,0.002,0,0,0,1,0,0,1,0,0,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
12283,CookUp,Croatia,2018,0.002,0,0.002,0,0,0.5,3.8,1,1,1,0,27,57,1,0,63.1,-0.2,79.3,0.5371523,72.95462,3.905669928,67.65422821,17004,0,0.97192,8.837440802,3.845256329,4276.9,54.63163236,33.41575,1,0,15227.5601,9.70692,72.52586,3.445193529,2.386295319,0,7.294190269,67.2,60,1212763554,1.975982339,5.772996934,5.13107,29.7,4.095651409,5.51943,0
1990,Etherecash,Estonia,2018,0.006,0,0.002,0.004,40000000,0.4,2.8,1,0,0,0,7,27,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
9131,SilentNotary,Netherlands,2018,0.008,0,0.002,0.006,630213,0,0,1,0,0,0,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
10020,EcoStart,Estonia,2018,0.006,0.002,0.002,0.002,0,0.65,4,1,0,0,0,15,61,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
14893,CZERO MOBILITY,India,2018,0.006,0.002,0.002,0.002,0,0,0,1,1,1,1,0,0,0,0,27.6,0.1,34.8,-0.2273288,67.49639,3.450979948,28.06055069,1388732,0,0.65282,9.040355651,4.679811478,135787.79,50.37204197,84.49522,0,0,1996.915087,9.46096,37.40164,4.454211712,4.315957069,21.7,45.64661902,13.2,40,42117450737,1.559263523,19.39650979,16.064,35.7,4.393983371,4.91506,0
21058,DriveDeal,Switzerland,2018,0.009,0,0.009,0,0,0,0,1,0,0,0,0,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
18335,SAVE ENVIRONMENT TOKEN,Netherlands,2018,0.006,0.006,0,0,0,0.6,3.4,1,0,0,0,15,59,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
18741,Akropolis,Gibraltar,2018,0.006,0,0.006,0,12600000,0.08,3.7,1,1,0,0,5,0,1,0,40.65,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,Airforce Mining,Australia,2018,0.002,0.002,0,0,0,0.5,3,1,0,0,0,4,92,1,0,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
1362,Wishfinance,Singapore,2017,0.01,0,0.002,0.008,920000,0,2.9,1,0,0,0,4,31,0,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
4344,Genevi竣e VC,United States,2018,0.012,0,0.002,0.01,0,0,0,1,0,0,1,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
4551,SME banking platform,Mauritius,2018,0.004,0,0.004,0,0,0,0,1,0,0,0,0,0,0,0,45.1,0,87.3,1.018246,78.9,4.834589958,41.5999794,1100,0,0.34691,2.597958798,3.617761135,126.94,78.25297525,69.43716,0,0,11208.34382,6.5218,58.72069,4.20579958,2.960114479,10.3,20.75385059,73.7,70,371518185.9,2.619658831,7.271651597,4.53172,36.8,4.896376481,10.40483,0
6510,Kripton,Gibraltar,2018,0.004,0,0.004,0,0,0,0,1,0,0,1,0,0,0,0,40.65,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Digital Developers Fund,Cayman Islands,2017,0.006,0,0,0.006,2000000,0,2.1,1,0,0,0,2,30,0,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
193,MakersMarks - Decentralized product identification,Australia,2017,0.004,0,0,0.004,0,0,0,1,0,0,0,0,0,0,0,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
205,Dentacoin,Netherlands,2017,0.004,0,0.002,0.002,2100000,0.03,3.1,1,0,0,0,11,31,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
261,Oxycoin,Netherlands,2017,0.002,0,0.002,0,6250000,0,0,0,0,0,0,0,0,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
291,Starbase Co,Singapore,2017,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
292,Crypto Improvement Fund,Canada,2017,0,0,0,0,0,0.25,2.9,0,0,0,0,0,92,0,0,71,1.7,89.6,1.706076,79.6798,5.262050152,70.11302185,173685,0.946200013,1.56287,15.42187915,5.710762501,59967.79,124,112.5475,1,1,46548.52036,0.505214,61.27,4.923079014,3.689212322,3.9,55.23347109,81.2,80,43159748308,2.506586797,6.2862578,6.1788,32.7,5.101296122,3.28625,1
341,Soferox,United States,2017,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
413,DES ﾐ ANTISCAM,Russian Federation,2017,0.002,0,0,0.002,0,0,0,1,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
418,NaPoleonX,France,2017,0.004,0,0.002,0.002,13951976,0,0,1,0,0,0,0,0,0,0,80,-1.5,74.6,1.156292,76.77957,5.413169861,67.54351807,109827,0.846279979,2.19294,25.91703372,5.775154114,66352.18,104.2681312,84.90752,1,1,41572.48501,2.74834,77.92165,4.079888821,3.707526684,0.3,27.46818621,60.8,70,71599682377,2.569517902,3.581890258,7.96157,32.4,4.714012,3.49577,1
437,Ahoolee,Russian Federation,2017,0.006,0,0.004,0.002,140000,0,2.8,1,0,0,0,3,14,0,1,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
564,SNAPUP,Estonia,2017,0,0,0,0,84453,0.5,2.3,1,0,0,0,4,7,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
600,Dogezer,Russian Federation,2017,0,0,0,0,896318,0.98,3.5,1,0,0,0,13,21,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
621,Coincrowd.it,Italy,2017,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,71,0.1,76.8,0.726119,73.2,4.255720139,64.29161835,92744,0.401259989,1.39181,7.475532102,4.82461233,71240.28,76.71659428,27.2013,1,1,34605.26273,8.38628,54.14135,3.004333496,2.257800817,16.8,31.27428885,68.2,50,44249715319,2.116080228,8.419671418,7.56075,35.2,4.338684139,1.27455,1
645,FinShi Capital,Singapore,2017,0.006,0,0,0.006,21420275,0,2.8,1,0,0,0,0,30,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
666,Planes Cloud,Ireland,2017,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,72.8,-0.2,85.9,1.627818,79.58999,3.383090019,77.28288269,12609,0.987839997,1.14647,24.81871688,5.35591718,7174.11,40.82562204,28.53983,1,1,79068.97461,5.72964,89.07185,3.437249899,3.319450855,12.4,41.68842317,80.8,70,67361732390,17.45271328,6.894039481,7.97558,30.6,5.429029752,6.97806,1
673,VALUS,Slovenia,2017,0.002,0,0,0.002,0,0.51,3,1,0,0,0,3,16,0,0,72,1.124266,85.6,0.6537443,76.4142,4.936039925,77.11312103,6906,3.582119942,1.95039,6.825057256,4.93596293,3206.15,43.31899123,13.42291,1,1,26104.10279,6.00922,84.58029,3.286802769,3.098965406,12.7,12.10341817,66.3,50,1538137615,2.841289904,5.289723578,6.56175,24.6,4.620913618,3.51019,1
719,Kchin,Mexico,2017,0.002,0,0,0.002,0,0,0,0,0,0,1,0,0,0,0,52.6,0.1,45.9,0.1582261,72.5,4.254429817,41.52280045,397142,0.082970001,0.31291,20.88855391,4.28555871,16345.64,34.54729471,31.50095,0,0,9686.984927,2.05085,37.41551,3.763519526,3.152481079,27.9,37.70393692,69.8,60,37643021765,3.07956465,13.3810871,2.41221,46.7,4.330764619,5.38095,0
774,AmberPort,Singapore,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
786,AbioCoin,Russian Federation,2017,0.004,0,0.002,0.002,0,0,0,1,0,0,1,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
795,CarTaxi,Russian Federation,2017,0.004,0,0.002,0.002,8710000,0.65,2.6,1,0,0,1,1,30,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
810,Hedge Token,Slovenia,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,1.124266,85.6,0.6537443,76.4142,4.936039925,77.11312103,6906,3.582119942,1.95039,6.825057256,4.93596293,3206.15,43.31899123,13.42291,1,1,26104.10279,6.00922,84.58029,3.286802769,3.098965406,12.7,12.10341817,66.3,50,1538137615,2.841289904,5.289723578,6.56175,24.6,4.620913618,3.51019,1
827,Genesis Vision,Ireland,2017,0.004,0,0.002,0.002,2840000,0,4,1,0,0,0,20,31,0,0,72.8,-0.2,85.9,1.627818,79.58999,3.383090019,77.28288269,12609,0.987839997,1.14647,24.81871688,5.35591718,7174.11,40.82562204,28.53983,1,1,79068.97461,5.72964,89.07185,3.437249899,3.319450855,12.4,41.68842317,80.8,70,67361732390,17.45271328,6.894039481,7.97558,30.6,5.429029752,6.97806,1
855,CamOnRoad,Russian Federation,2017,0.006,0,0.004,0.002,0,0,2.8,1,0,0,1,9,29,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
896,AxionV,Singapore,2017,0.008,0,0,0.008,5312630,0,0,1,0,0,0,0,14,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
900,MyWill Platform,Singapore,2017,0.006,0,0.004,0.002,0,0,0,1,0,0,1,0,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
939,Terraminer,Russian Federation,2017,0.002,0,0.002,0,1038288,0,1.8,1,0,0,1,0,30,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
1021,ToTheMoon,United States,2017,0.004,0,0.002,0.002,0,0,0,1,0,0,1,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
1072,CoinLoan,Estonia,2017,0,0,0,0,3735926,0.9,3.8,1,0,0,1,13,80,0,1,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
